word,PMI_Pos,PMI_Neg,PMI_Diff,freq_total,freq_pos,freq_neg
zithi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
angenzenjani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
miliyemu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zibubone,1.2213950517558412,0.0,1.2213950517558412,1,1,0
buhle,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obumangazayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwabantu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ababeyizigqila,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nekhono,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lomfundi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
angadikibala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zingezona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuzo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lubungazwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kokuzithuthukisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezimfunayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ithuba,1.2213950517558412,0.0,1.2213950517558412,2,2,0
elinje,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kukwenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uhlele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
eziphusile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ofuna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukukwenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kungasiza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uletha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubumbano,1.2213950517558412,0.0,1.2213950517558412,1,1,0
njengosuku,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwendali,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwaqala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
luwusuku,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lokudayisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uphela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngovuthondaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngamasiko,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngaleli,1.2213950517558412,0.0,1.2213950517558412,1,1,0
akusho,1.2213950517558412,0.0,1.2213950517558412,3,3,0
ukuzwana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukukhetha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezisezingeni,1.2213950517558412,0.0,1.2213950517558412,2,2,0
lolwazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukubuswa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngubani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zisuke,1.2213950517558412,0.0,1.2213950517558412,2,2,0
sezazana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukubizwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngenkosana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nabanikazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bezitolo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
benza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
enkulu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inzuzo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngemikhiqizo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
enhlobonhlobo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usufuna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umgubho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubalulekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
luyafika,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sebemi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngomumo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
emaphaketheni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
izinyembezi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
imfihlo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ayaziyo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngenkosikazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kathamsanqa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
afuna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukusebenzisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
awuzukuhlala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wedwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mantshi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bafuna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lokukhetha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usawoti,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esihlabathini,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ziyibize,1.2213950517558412,0.0,1.2213950517558412,1,1,0
encane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wayesababuka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kungqongqozwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuvuleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isicabha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uxolani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zithandane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokusobala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukwehluka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kunakuqala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
luqambe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
egcwele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abayibukela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bahamba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obahlekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
noyise,1.2213950517558412,0.0,1.2213950517558412,1,1,0
baze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
azinqeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
impahla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ebikade,1.2213950517558412,0.0,1.2213950517558412,1,1,0
imba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usifake,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kukhombisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
amathuba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ayadaleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokufunda,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ayenekhono,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kanzima,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ilangazelele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bahlale-ke,1.2213950517558412,0.0,1.2213950517558412,1,1,0
babongwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
njeya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umklomelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezowuzuza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isebenze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokuzikhandla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ucebe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mlando,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uxwayisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
agqamile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
eziningi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zibuthwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ehefuzela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubungani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nomhlophe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwabakubo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
buhlobo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bungaze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nemindeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
emisha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
buphathwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
akumele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ihlukumeze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwabanye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
eyigugu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esizweni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuzokwenza,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ikukhuthalele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukusebenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ugenyeza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mkhuhlane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
womfazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungekho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mbuzo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kawulona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
iphutha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
liyolekelela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abahlolwayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bakhethe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zingekukhohlwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okwadlula,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mazixolelane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ziqhubekele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nempilo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lobu,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ngokukhombisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uveze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungenzenjani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungabhekana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umbono,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sekumele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kungcono,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuthemba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
itshe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kunokuthemba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
baxoxe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mnandi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bazokudla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
washeshe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wafunda,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwezakhe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuthola,1.2213950517558412,0.0,1.2213950517558412,2,2,0
kunalabo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuzithokozisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nokuchitha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isizungu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ndoda,1.2213950517558412,0.0,1.2213950517558412,2,2,0
isivele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
iwuzuzile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lihle,1.2213950517558412,0.0,1.2213950517558412,1,1,0
akuyona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yokuphila,1.2213950517558412,0.0,1.2213950517558412,1,1,0
engafundiswa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezincane,1.2213950517558412,0.0,1.2213950517558412,2,2,0
liyovela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
pho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wayephaphalazile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uhlakanyane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ephendula,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngiyobiza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abangani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokubaluleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kokuziphatha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mkhakha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inkulumo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elungiselelwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezokwethulwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kucace-ke,1.2213950517558412,0.0,1.2213950517558412,1,1,0
osifingqile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wama,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mithetho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umhalalisele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ohlolwayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
akhethe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
azoyiphendula,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kokufunda,1.2213950517558412,0.0,1.2213950517558412,2,2,0
yephepha,1.2213950517558412,0.0,1.2213950517558412,2,2,0
langa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
limbe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uvelaphansi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uzosihlekisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abazoyiphendula,1.2213950517558412,0.0,1.2213950517558412,1,1,0
asiyona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inkinga,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwezinye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isikhashana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
indaba,1.2213950517558412,0.0,1.2213950517558412,2,2,0
wesithombe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
osikhethile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuxhumana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okusekuqaleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lamagama,1.2213950517558412,0.0,1.2213950517558412,1,1,0
owasebenzisile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwesiqeshana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wakubeka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwasobala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lukhulu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
baluqondile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ucele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umngani,1.2213950517558412,0.0,1.2213950517558412,2,2,0
akuphelezele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngamunye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
acoshe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umphefumulo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
khasi,1.2213950517558412,0.0,1.2213950517558412,2,2,0
liyokwelekelela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngumkhulu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mhlangano,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inombolo,1.2213950517558412,0.0,1.2213950517558412,4,4,0
nesihloko,1.2213950517558412,0.0,1.2213950517558412,2,2,0
sendaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
udaka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yombuzo,1.2213950517558412,0.0,1.2213950517558412,3,3,0
sombhalo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyameluleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyinika,1.2213950517558412,0.0,1.2213950517558412,2,2,0
isihloko,1.2213950517558412,0.0,1.2213950517558412,2,2,0
zakwazwane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usho,1.2213950517558412,0.0,1.2213950517558412,3,3,0
ekusebenziseni,1.2213950517558412,0.0,1.2213950517558412,3,3,0
senkathi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yengcindezelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuzokwenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
amahlaya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mpumelelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
izuzwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abafundela,1.2213950517558412,0.0,1.2213950517558412,2,2,0
elingcono,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abavuma,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuphanisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwempahla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yakobelungu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kubona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwalo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bhontshisi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
aluphonse,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esitsheni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esingakwesokunxele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esekhuleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esethi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sikhulekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngani,1.2213950517558412,0.0,1.2213950517558412,2,2,0
isilo,1.2213950517558412,0.0,1.2213950517558412,2,2,0
esebizwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zigcwale,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuvikela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
owukhethile,1.2213950517558412,0.0,1.2213950517558412,2,2,0
okulandelanayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zithakazelo,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ungaphindi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wenze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
afanayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nasekuhleleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ingomuso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuzigqaja,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngesiko,1.2213950517558412,0.0,1.2213950517558412,3,3,0
uwashaya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
indiva,1.2213950517558412,0.0,1.2213950517558412,1,1,0
amasiko,1.2213950517558412,0.0,1.2213950517558412,3,3,0
ukuziqhenya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubukele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
amanye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uhlamvu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
olumhlophe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esakeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kokuphendula,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yaleli,1.2213950517558412,0.0,1.2213950517558412,1,1,0
phepha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sebenzisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zalaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
basebenzi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ziphumelele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zidlule,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lezo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zomacaphunakusale,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sombhali,1.2213950517558412,0.0,1.2213950517558412,3,3,0
sokusebenzisa,1.2213950517558412,0.0,1.2213950517558412,3,3,0
eziyikhonze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
njengemali,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sesikhathi,1.2213950517558412,0.0,1.2213950517558412,2,2,0
bebona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bangahluleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nomuntu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
omdala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ikhona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lolo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lungakusiza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
empeleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
onguheshane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kafushane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngeqhaza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elibanjwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ingalo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yomthetho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nohulumeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umhlaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obazungezile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
oluyinkomba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yokuphendulwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bekuthi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kungazelele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuzwakale,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwakumnandi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuzwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
amaphimbo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kokubona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abaculayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwakuthi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungaphela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ibuyele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezinye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sekuthanda,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nokuhlwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwabingelelwana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yesilungu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwemibuzo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ube,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nesiqiniseko,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sokuthi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyikhethe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokufanele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okulindeleke,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyiphendule,1.2213950517558412,0.0,1.2213950517558412,1,1,0
emtatsheni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yolwazi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kusiza,1.2213950517558412,0.0,1.2213950517558412,2,2,0
baqonde,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyizwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isiphuma,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezindebeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zomlomo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wabaphuma,1.2213950517558412,0.0,1.2213950517558412,1,1,0
engilandi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umalume,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obesebenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sesiyohleka-ke,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kujabule,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sibongile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zungu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
emkhosini,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ithokozile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
engaphila,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kubonakala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
waqhubeka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ehlala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngempilo,1.2213950517558412,0.0,1.2213950517558412,2,2,0
yomuntu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nezinselelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abhekana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
aphumelele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuyenzeka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ekhuluma,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ndawonye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okufanayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
neqiniso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wezempi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungakholelwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuyona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyoze,1.2213950517558412,0.0,1.2213950517558412,1,1,0
eziko,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kusobala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abehlukene,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bangaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hlolisisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
senoveli,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hhawu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nezinhloso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezingafani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezenza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
unishiye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokukhulu,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ukuzuma,1.2213950517558412,0.0,1.2213950517558412,2,2,0
edubuleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
emngceleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
omnandi,1.2213950517558412,0.0,1.2213950517558412,2,2,0
nesisho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukusenga,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezimithiyo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
